source_file,source_url,source_pillar,anchor,relation,target_url,score,target_kd,target_volume
2026-06-13_1--business-loans-no-documents.md,/resources/guides/business-loans-no-documents,Business Loans (Secured),business loan documents,same-pillar,/resources/guides/business-loan-documents,4.483,16.0,40.0
2026-06-13_1--business-loans-no-documents.md,/resources/guides/business-loans-no-documents,Business Loans (Secured),business secured loans,same-pillar,/resources/guides/business-secured-loans,4.377,17.0,90.0
2026-06-13_1--business-loans-no-documents.md,/resources/guides/business-loans-no-documents,Business Loans (Secured),no doc business loans australia,same-pillar,/resources/guides/no-doc-business-loans-australia,4.252,17.0,90.0
2026-06-13_1--business-loans-no-documents.md,/resources/guides/business-loans-no-documents,Business Loans (Secured),property development loans,cross-pillar,/resources/guides/property-development-loans,1.273,7.0,260.0
2026-06-13_2--commercial-real-estate-investment-property-loans.md,/resources/guides/commercial-real-estate-investment-property-loans,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2026-06-13_2--commercial-real-estate-investment-property-loans.md,/resources/guides/commercial-real-estate-investment-property-loans,Commercial Finance (General),commercial investment property loans,same-pillar,/resources/guides/commercial-investment-property-loans,5.598,21.0,110.0
2026-06-13_2--commercial-real-estate-investment-property-loans.md,/resources/guides/commercial-real-estate-investment-property-loans,Commercial Finance (General),commercial real estate construction loans,same-pillar,/resources/guides/commercial-real-estate-construction-loans,5.49,8.0,90.0
2026-06-13_2--commercial-real-estate-investment-property-loans.md,/resources/guides/commercial-real-estate-investment-property-loans,Commercial Finance (General),commercial investment loans,same-pillar,/resources/guides/commercial-investment-loans,5.19,22.0,90.0
2026-06-13_2--commercial-real-estate-investment-property-loans.md,/resources/guides/commercial-real-estate-investment-property-loans,Commercial Finance (General),commercial real estate loans calculator,cross-pillar,/resources/tools/commercial-real-estate-loans-calculator,3.24,12.0,90.0
2026-06-14_1--equipment-lease-calculator.md,/resources/tools/equipment-lease-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-14_1--equipment-lease-calculator.md,/resources/tools/equipment-lease-calculator,Asset & Equipment Finance,finance lease calculator,same-pillar,/resources/tools/finance-lease-calculator,6.495,6.0,70.0
2026-06-14_1--equipment-lease-calculator.md,/resources/tools/equipment-lease-calculator,Asset & Equipment Finance,hardware lease calculator,same-pillar,/resources/tools/hardware-lease-calculator,5.982,17.0,70.0
2026-06-14_1--equipment-lease-calculator.md,/resources/tools/equipment-lease-calculator,Asset & Equipment Finance,operating lease calculator,same-pillar,/resources/tools/operating-lease-calculator,5.952,17.0,40.0
2026-06-14_1--equipment-lease-calculator.md,/resources/tools/equipment-lease-calculator,Asset & Equipment Finance,commercial finance calculator,cross-pillar,/resources/tools/commercial-finance-calculator,2.482,17.0,70.0
2026-06-14_2--fleetplan-hire-ltd.md,/resources/guides/fleetplan-hire-ltd,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-14_2--fleetplan-hire-ltd.md,/resources/guides/fleetplan-hire-ltd,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.352,6.0,260.0
2026-06-14_2--fleetplan-hire-ltd.md,/resources/guides/fleetplan-hire-ltd,Asset & Equipment Finance,ag equipment finance,same-pillar,/resources/guides/ag-equipment-finance,5.314,5.0,210.0
2026-06-14_2--fleetplan-hire-ltd.md,/resources/guides/fleetplan-hire-ltd,Asset & Equipment Finance,farm machinery finance,same-pillar,/resources/guides/farm-machinery-finance,5.295,2.0,320.0
2026-06-14_2--fleetplan-hire-ltd.md,/resources/guides/fleetplan-hire-ltd,Asset & Equipment Finance,commercial hire purchase,cross-pillar,/resources/guides/commercial-hire-purchase,2.445,10.0,170.0
2026-06-15_1--commercial-hire-purchase-calculator.md,/resources/tools/commercial-hire-purchase-calculator,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-15_1--commercial-hire-purchase-calculator.md,/resources/tools/commercial-hire-purchase-calculator,Asset & Equipment Finance,higher purchase calculator,same-pillar,/resources/tools/higher-purchase-calculator,5.457,17.0,70.0
2026-06-15_1--commercial-hire-purchase-calculator.md,/resources/tools/commercial-hire-purchase-calculator,Asset & Equipment Finance,farm finance calculator,same-pillar,/resources/tools/farm-finance-calculator,5.385,2.0,110.0
2026-06-15_1--commercial-hire-purchase-calculator.md,/resources/tools/commercial-hire-purchase-calculator,Asset & Equipment Finance,commercial equipment finance,same-pillar,/resources/guides/commercial-equipment-finance,5.373,19.0,110.0
2026-06-15_1--commercial-hire-purchase-calculator.md,/resources/tools/commercial-hire-purchase-calculator,Asset & Equipment Finance,commercial hire purchase,cross-pillar,/resources/guides/commercial-hire-purchase,3.212,10.0,170.0
2026-06-15_2--unsecured-commercial-loan.md,/resources/guides/unsecured-commercial-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-15_2--unsecured-commercial-loan.md,/resources/guides/unsecured-commercial-loan,Business Loans (Secured),commercial loan refinance,same-pillar,/resources/guides/commercial-loan-refinance,4.765,2.0,40.0
2026-06-15_2--unsecured-commercial-loan.md,/resources/guides/unsecured-commercial-loan,Business Loans (Secured),small business loan unsecured,same-pillar,/resources/guides/small-business-loan-unsecured,4.62,16.0,70.0
2026-06-15_2--unsecured-commercial-loan.md,/resources/guides/unsecured-commercial-loan,Business Loans (Secured),australia unsecured business loan,same-pillar,/resources/guides/australia-unsecured-business-loan,4.577,17.0,40.0
2026-06-15_2--unsecured-commercial-loan.md,/resources/guides/unsecured-commercial-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.376,1.0,70.0
2026-06-16_1--car-deals-for-abn-holders.md,/resources/guides/car-deals-for-abn-holders,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-16_1--car-deals-for-abn-holders.md,/resources/guides/car-deals-for-abn-holders,Asset & Equipment Finance,car finance for abn holders,same-pillar,/resources/guides/car-finance-for-abn-holders,6.157,8.0,90.0
2026-06-16_1--car-deals-for-abn-holders.md,/resources/guides/car-deals-for-abn-holders,Asset & Equipment Finance,abn holders car finance,same-pillar,/resources/guides/abn-holders-car-finance,6.137,8.0,70.0
2026-06-16_1--car-deals-for-abn-holders.md,/resources/guides/car-deals-for-abn-holders,Asset & Equipment Finance,car finance abn holders,same-pillar,/resources/guides/car-finance-abn-holders,6.087,12.0,70.0
2026-06-16_1--car-deals-for-abn-holders.md,/resources/guides/car-deals-for-abn-holders,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.144,11.0,320.0
2026-06-16_2--start-up-business-loans-no-income.md,/resources/guides/start-up-business-loans-no-income,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-16_2--start-up-business-loans-no-income.md,/resources/guides/start-up-business-loans-no-income,Business Loans (Secured),abn start up loan,same-pillar,/resources/guides/abn-start-up-loan,4.228,9.0,40.0
2026-06-16_2--start-up-business-loans-no-income.md,/resources/guides/start-up-business-loans-no-income,Business Loans (Secured),business loans no documents,same-pillar,/resources/guides/business-loans-no-documents,4.152,18.0,210.0
2026-06-16_2--start-up-business-loans-no-income.md,/resources/guides/start-up-business-loans-no-income,Business Loans (Secured),no doc business loans australia,same-pillar,/resources/guides/no-doc-business-loans-australia,3.877,17.0,90.0
2026-06-16_2--start-up-business-loans-no-income.md,/resources/guides/start-up-business-loans-no-income,Business Loans (Secured),property development loans,cross-pillar,/resources/guides/property-development-loans,1.172,7.0,260.0
2026-06-17_1--business-loan-compare.md,/resources/tools/business-loan-compare,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-17_1--business-loan-compare.md,/resources/tools/business-loan-compare,Business Loans (Secured),compare business loan,same-pillar,/resources/tools/compare-business-loan,5.327,17.0,40.0
2026-06-17_1--business-loan-compare.md,/resources/tools/business-loan-compare,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.753,8.0,210.0
2026-06-17_1--business-loan-compare.md,/resources/tools/business-loan-compare,Business Loans (Secured),business acquisition loan,same-pillar,/resources/guides/business-acquisition-loan,4.72,5.0,140.0
2026-06-17_1--business-loan-compare.md,/resources/tools/business-loan-compare,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.458,1.0,70.0
2026-06-17_2--sg-fleet-south-wharf-reviews.md,/resources/guides/sg-fleet-south-wharf-reviews,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2026-06-17_2--sg-fleet-south-wharf-reviews.md,/resources/guides/sg-fleet-south-wharf-reviews,Asset & Equipment Finance,sg fleet login australia,same-pillar,/resources/guides/sg-fleet-login-australia,5.307,17.0,110.0
2026-06-17_2--sg-fleet-south-wharf-reviews.md,/resources/guides/sg-fleet-south-wharf-reviews,Asset & Equipment Finance,sg fleet australia login,same-pillar,/resources/guides/sg-fleet-australia-login,5.247,17.0,50.0
2026-06-17_2--sg-fleet-south-wharf-reviews.md,/resources/guides/sg-fleet-south-wharf-reviews,Asset & Equipment Finance,sg fleet maintenance,same-pillar,/resources/guides/sg-fleet-maintenance,5.212,19.0,40.0
2026-06-17_2--sg-fleet-south-wharf-reviews.md,/resources/guides/sg-fleet-south-wharf-reviews,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.111,11.0,320.0
2026-06-18_1--instant-loan-business.md,/resources/guides/instant-loan-business,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-18_1--instant-loan-business.md,/resources/guides/instant-loan-business,Business Loans (Secured),instant loan for business,same-pillar,/resources/guides/instant-loan-for-business,5.3,20.0,50.0
2026-06-18_1--instant-loan-business.md,/resources/guides/instant-loan-business,Business Loans (Secured),instant business loans,same-pillar,/resources/guides/instant-business-loans,4.783,23.0,70.0
2026-06-18_1--instant-loan-business.md,/resources/guides/instant-loan-business,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.753,8.0,210.0
2026-06-18_1--instant-loan-business.md,/resources/guides/instant-loan-business,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.458,1.0,70.0
2026-06-18_2--grants-small-business-nsw.md,/resources/guides/grants-small-business-nsw,Private Lending (Commercial),Private Lending (Commercial) guide,pillar,/pillars/private-lending-commercial,999.0,,
2026-06-18_2--grants-small-business-nsw.md,/resources/guides/grants-small-business-nsw,Private Lending (Commercial),small business grants nsw 2024,same-pillar,/resources/guides/small-business-grants-nsw-2024,6.049,15.0,70.0
2026-06-18_2--grants-small-business-nsw.md,/resources/guides/grants-small-business-nsw,Private Lending (Commercial),small business grants nsw $3000,same-pillar,/resources/guides/small-business-grants-nsw-3000,6.042,14.0,50.0
2026-06-18_2--grants-small-business-nsw.md,/resources/guides/grants-small-business-nsw,Private Lending (Commercial),western australia small business grants,same-pillar,/resources/guides/western-australia-small-business-grants,5.782,11.0,320.0
2026-06-18_2--grants-small-business-nsw.md,/resources/guides/grants-small-business-nsw,Private Lending (Commercial),brisbane business loans,cross-pillar,/resources/guides/brisbane-business-loans,2.06,6.0,90.0
2026-06-19_1--what-is-the-interest-rate-for-business-loan.md,/resources/tools/what-is-the-interest-rate-for-business-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2026-06-19_1--what-is-the-interest-rate-for-business-loan.md,/resources/tools/what-is-the-interest-rate-for-business-loan,Business Loans (Secured),what interest rate for business loan,same-pillar,/resources/tools/what-interest-rate-for-business-loan,5.228,25.0,40.0
2026-06-19_1--what-is-the-interest-rate-for-business-loan.md,/resources/tools/what-is-the-interest-rate-for-business-loan,Business Loans (Secured),unsecured business loan interest rate,same-pillar,/resources/tools/unsecured-business-loan-interest-rate,4.668,22.0,110.0
2026-06-19_1--what-is-the-interest-rate-for-business-loan.md,/resources/tools/what-is-the-interest-rate-for-business-loan,Business Loans (Secured),australia business loan interest rate,same-pillar,/resources/tools/australia-business-loan-interest-rate,4.653,20.0,70.0
2026-06-19_1--what-is-the-interest-rate-for-business-loan.md,/resources/tools/what-is-the-interest-rate-for-business-loan,Business Loans (Secured),construction loan interest rate,cross-pillar,/resources/tools/construction-loan-interest-rate,1.398,21.0,70.0
